Load address: $A400 Init address: $BFC0 Play address: $BFE0
Calling initroutine with subtune 0
Calling playroutine for 3000 frames, starting from frame 0
Middle C frequency is $1168

| Frame | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | FCut RC Typ V |
|   515 | ....  ... ..  .. .... ... | 1EC9 (- 003C) .. .... A58 | ....  ... ..  .. .... ... | .... .. ... . |
|   516 | ....  ... ..  .. .... ... | 1E8D (- 003C) .. .... ABC | ....  ... ..  .. .... ... | .... .. ... . |
|   517 | ....  ... ..  .. .... ... | ....  ... ..  .. .... B20 | ....  ... ..  .. .... ... | .... .. ... . |
|   518 | ....  ... ..  .. .... ... | ....  ... ..  .. .... B84 | ....  ... ..  .. .... ... | .... .. ... . |
|   519 | ....  ... ..  .. .... ... | ....  ... ..  .. .... BE8 | ....  ... ..  .. .... ... | .... .. ... . |
|   520 | ....  ... ..  .. .... ... | ....  ... ..  .. .... C4C | ....  ... ..  .. .... ... | .... .. ... . |
|   521 | ....  ... ..  .. .... ... | ....  ... ..  .. .... CB0 | ....  ... ..  .. .... ... | .... .. ... . |
|   522 | ....  ... ..  .. .... ... | ....  ... ..  .. .... D14 | ....  ... ..  .. .... ... | .... .. ... . |
|   523 | ....  ... ..  .. .... ... | ....  ... ..  .. .... D78 | ....  ... ..  .. .... ... | .... .. ... . |
|   524 | ....  ... ..  .. .... ... | ....  ... ..  .. .... DDC | ....  ... ..  .. .... ... | .... .. ... . |
|   525 | ....  ... ..  .. .... ... | ....  ... ..  .. .... E40 | ....  ... ..  .. .... ... | .... .. ... . |
|   526 | ....  ... ..  .. .... ... | ....  ... ..  .. .... EA4 | ....  ... ..  .. .... ... | .... .. ... . |
|   527 | ....  ... ..  .. .... ... | ....  ... ..  .. .... F08 | ....  ... ..  .. .... ... | .... .. ... . |
|   528 | 224B  C-5 BC  21 11A9 800 | 224B  C-5 BC  21 .... 800 | ....  ... ..  .. .... ... | .... .. ... . |
|   529 | 2345 (+ 00FA) .. .... ... | 2345 (+ 00FA) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   530 | 243F (C#5 BD) .. .... ... | 243F (C#5 BD) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   531 | 2539 (+ 00FA) .. .... ... | 2539 (+ 00FA) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   532 | 243F (- 00FA) .. .... ... | 243F (- 00FA) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   533 | 2345 (C-5 BC) .. .... ... | 2345 (C-5 BC) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   534 | 224B (- 00FA) .. .... 864 | 224B (- 00FA) .. .... 864 | ....  ... ..  .. .... ... | .... .. ... . |
|   535 | 2287 (+ 003C) 20 .... 8C8 | 2287 (+ 003C) 20 .... 8C8 | ....  ... ..  .. .... ... | .... .. ... . |
|   536 | 22C3 (+ 003C) .. .... 92C | 22C3 (+ 003C) .. .... 92C | ....  ... ..  .. .... ... | .... .. ... . |
|   537 | 22FF (+ 003C) .. .... 990 | 22FF (+ 003C) .. .... 990 | ....  ... ..  .. .... ... | .... .. ... . |
|   538 | 22C3 (- 003C) .. .... 9F4 | 22C3 (- 003C) .. .... 9F4 | ....  ... ..  .. .... ... | .... .. ... . |
|   539 | 2287 (- 003C) .. .... A58 | 2287 (- 003C) .. .... A58 | ....  ... ..  .. .... ... | .... .. ... . |
|   540 | 224B (- 003C) .. .... ABC | 224B (- 003C) .. .... ABC | ....  ... ..  .. .... ... | .... .. ... . |
|   541 | ....  ... ..  .. .... B20 | ....  ... ..  .. .... B20 | ....  ... ..  .. .... ... | .... .. ... . |
|   542 | ....  ... ..  .. .... B84 | ....  ... ..  .. .... B84 | ....  ... ..  .. .... ... | .... .. ... . |
|   543 | ....  ... ..  .. .... BE8 | ....  ... ..  .. .... BE8 | ....  ... ..  .. .... ... | .... .. ... . |
|   544 | ....  ... ..  .. .... C4C | ....  ... ..  .. .... C4C | ....  ... ..  .. .... ... | .... .. ... . |
|   545 | ....  ... ..  .. .... CB0 | ....  ... ..  .. .... CB0 | ....  ... ..  .. .... ... | .... .. ... . |
|   546 | ....  ... ..  .. .... D14 | ....  ... ..  .. .... D14 | ....  ... ..  .. .... ... | .... .. ... . |
|   547 | ....  ... ..  .. .... D78 | ....  ... ..  .. .... D78 | ....  ... ..  .. .... ... | .... .. ... . |
|   548 | ....  ... ..  .. .... DDC | ....  ... ..  .. .... DDC | ....  ... ..  .. .... ... | .... .. ... . |
|   549 | ....  ... ..  .. .... E40 | ....  ... ..  .. .... E40 | ....  ... ..  .. .... ... | .... .. ... . |
|   550 | ....  ... ..  .. .... EA4 | ....  ... ..  .. .... EA4 | ....  ... ..  .. .... ... | .... .. ... . |
|   551 | ....  ... ..  .. .... F08 | ....  ... ..  .. .... F08 | ....  ... ..  .. .... ... | .... .. ... . |
|   552 | ....  ... ..  .. .... F6C | 1CD6  A-4 B9  21 .... 800 | ....  ... ..  .. .... ... | .... .. ... . |
|   553 | ....  ... ..  .. .... FD0 | 1DD0 (+ 00FA) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   554 | ....  ... ..  .. .... 034 | 1ECA (A#4 BA) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   555 | 0000  ... ..  00 0000 000 | 1FC4 (+ 00FA) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   556 | ....  ... ..  .. .... ... | 1ECA (- 00FA) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   557 | ....  ... ..  .. .... ... | 1DD0 (A-4 B9) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   558 | ....  ... ..  .. .... ... | 1CD6 (- 00FA) .. .... 864 | ....  ... ..  .. .... ... | .... .. ... . |
|   559 | ....  ... ..  .. .... ... | 1D12 (+ 003C) 20 .... 8C8 | ....  ... ..  .. .... ... | .... .. ... . |
|   560 | ....  ... ..  .. .... ... | 1D4E (+ 003C) .. .... 92C | ....  ... ..  .. .... ... | .... .. ... . |
|   561 | ....  ... ..  .. .... ... | 1D8A (+ 003C) .. .... 990 | ....  ... ..  .. .... ... | .... .. ... . |
|   562 | ....  ... ..  .. .... ... | 1D4E (- 003C) .. .... 9F4 | ....  ... ..  .. .... ... | .... .. ... . |
|   563 | ....  ... ..  .. .... ... | 1D12 (- 003C) .. .... A58 | ....  ... ..  .. .... ... | .... .. ... . |
|   564 | ....  ... ..  .. .... ... | 1CD6 (- 003C) .. .... ABC | ....  ... ..  .. .... ... | .... .. ... . |
|   565 | ....  ... ..  .. .... ... | ....  ... ..  .. .... B20 | ....  ... ..  .. .... ... | .... .. ... . |
|   566 | ....  ... ..  .. .... ... | ....  ... ..  .. .... B84 | ....  ... ..  .. .... ... | .... .. ... . |
|   567 | ....  ... ..  .. .... ... | ....  ... ..  .. .... BE8 | ....  ... ..  .. .... ... | .... .. ... . |
|   568 | ....  ... ..  .. .... ... | ....  ... ..  .. .... C4C | ....  ... ..  .. .... ... | .... .. ... . |
|   569 | ....  ... ..  .. .... ... | ....  ... ..  .. .... CB0 | ....  ... ..  .. .... ... | .... .. ... . |
|   570 | ....  ... ..  .. .... ... | ....  ... ..  .. .... D14 | ....  ... ..  .. .... ... | .... .. ... . |
|   571 | ....  ... ..  .. .... ... | ....  ... ..  .. .... D78 | ....  ... ..  .. .... ... | .... .. ... . |
|   572 | ....  ... ..  .. .... ... | ....  ... ..  .. .... DDC | ....  ... ..  .. .... ... | .... .. ... . |
|   573 | ....  ... ..  .. .... ... | ....  ... ..  .. .... E40 | ....  ... ..  .. .... ... | .... .. ... . |
|   574 | ....  ... ..  .. .... ... | ....  ... ..  .. .... EA4 | ....  ... ..  .. .... ... | .... .. ... . |
|   575 | ....  ... ..  .. .... ... | ....  ... ..  .. .... F08 | ....  ... ..  .. .... ... | .... .. ... . |
|   576 | 2DC6  F-5 C1  21 11A9 800 | 2DC6  F-5 C1  21 .... 800 | ....  ... ..  .. .... ... | .... .. ... . |
|   577 | 2EC0 (+ 00FA) .. .... ... | 2EC0 (+ 00FA) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   578 | 2FBA (+ 00FA) .. .... ... | 2FBA (+ 00FA) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   579 | 30B4 (F#5 C2) .. .... ... | 30B4 (F#5 C2) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   580 | 2FBA (F-5 C1) .. .... ... | 2FBA (F-5 C1) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   581 | 2EC0 (- 00FA) .. .... ... | 2EC0 (- 00FA) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   582 | 2DC6 (- 00FA) .. .... 864 | 2DC6 (- 00FA) .. .... 864 | ....  ... ..  .. .... ... | .... .. ... . |
|   583 | 2E02 (+ 003C) 20 .... 8C8 | 2E02 (+ 003C) 20 .... 8C8 | ....  ... ..  .. .... ... | .... .. ... . |
|   584 | 2E3E (+ 003C) .. .... 92C | 2E3E (+ 003C) .. .... 92C | ....  ... ..  .. .... ... | .... .. ... . |
|   585 | 2E7A (+ 003C) .. .... 990 | 2E7A (+ 003C) .. .... 990 | ....  ... ..  .. .... ... | .... .. ... . |
|   586 | 2E3E (- 003C) .. .... 9F4 | 2E3E (- 003C) .. .... 9F4 | ....  ... ..  .. .... ... | .... .. ... . |
|   587 | 2E02 (- 003C) .. .... A58 | 2E02 (- 003C) .. .... A58 | ....  ... ..  .. .... ... | .... .. ... . |
|   588 | 2DC6 (- 003C) .. .... ABC | 2DC6 (- 003C) .. .... ABC | ....  ... ..  .. .... ... | .... .. ... . |
|   589 | ....  ... ..  .. .... B20 | ....  ... ..  .. .... B20 | ....  ... ..  .. .... ... | .... .. ... . |
|   590 | ....  ... ..  .. .... B84 | ....  ... ..  .. .... B84 | ....  ... ..  .. .... ... | .... .. ... . |
|   591 | ....  ... ..  .. .... BE8 | ....  ... ..  .. .... BE8 | ....  ... ..  .. .... ... | .... .. ... . |
|   592 | ....  ... ..  .. .... C4C | ....  ... ..  .. .... C4C | ....  ... ..  .. .... ... | .... .. ... . |
|   593 | ....  ... ..  .. .... CB0 | ....  ... ..  .. .... CB0 | ....  ... ..  .. .... ... | .... .. ... . |
|   594 | ....  ... ..  .. .... D14 | ....  ... ..  .. .... D14 | ....  ... ..  .. .... ... | .... .. ... . |
|   595 | ....  ... ..  .. .... D78 | ....  ... ..  .. .... D78 | ....  ... ..  .. .... ... | .... .. ... . |
|   596 | ....  ... ..  .. .... DDC | ....  ... ..  .. .... DDC | ....  ... ..  .. .... ... | .... .. ... . |
|   597 | ....  ... ..  .. .... E40 | ....  ... ..  .. .... E40 | ....  ... ..  .. .... ... | .... .. ... . |
|   598 | ....  ... ..  .. .... EA4 | ....  ... ..  .. .... EA4 | ....  ... ..  .. .... ... | .... .. ... . |
|   599 | ....  ... ..  .. .... F08 | ....  ... ..  .. .... F08 | ....  ... ..  .. .... ... | .... .. ... . |
|   600 | ....  ... ..  .. .... F6C | 267E  D-5 BE  21 .... 800 | ....  ... ..  .. .... ... | .... .. ... . |
|   601 | ....  ... ..  .. .... FD0 | 2778 (+ 00FA) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   602 | ....  ... ..  .. .... 034 | 2872 (D#5 BF) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   603 | 0000  ... ..  00 0000 000 | 296C (+ 00FA) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   604 | ....  ... ..  .. .... ... | 2872 (- 00FA) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   605 | ....  ... ..  .. .... ... | 2778 (D-5 BE) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   606 | ....  ... ..  .. .... ... | 267E (- 00FA) .. .... 864 | ....  ... ..  .. .... ... | .... .. ... . |
|   607 | ....  ... ..  .. .... ... | 26BA (+ 003C) 20 .... 8C8 | ....  ... ..  .. .... ... | .... .. ... . |
|   608 | ....  ... ..  .. .... ... | 26F6 (+ 003C) .. .... 92C | ....  ... ..  .. .... ... | .... .. ... . |
|   609 | ....  ... ..  .. .... ... | 2732 (+ 003C) .. .... 990 | ....  ... ..  .. .... ... | .... .. ... . |
|   610 | ....  ... ..  .. .... ... | 26F6 (- 003C) .. .... 9F4 | ....  ... ..  .. .... ... | .... .. ... . |
|   611 | ....  ... ..  .. .... ... | 26BA (- 003C) .. .... A58 | ....  ... ..  .. .... ... | .... .. ... . |
|   612 | ....  ... ..  .. .... ... | 267E (- 003C) .. .... ABC | ....  ... ..  .. .... ... | .... .. ... . |
|   613 | ....  ... ..  .. .... ... | ....  ... ..  .. .... B20 | ....  ... ..  .. .... ... | .... .. ... . |
|   614 | ....  ... ..  .. .... ... | ....  ... ..  .. .... B84 | ....  ... ..  .. .... ... | .... .. ... . |
|   615 | ....  ... ..  .. .... ... | ....  ... ..  .. .... BE8 | ....  ... ..  .. .... ... | .... .. ... . |
|   616 | ....  ... ..  .. .... ... | ....  ... ..  .. .... C4C | ....  ... ..  .. .... ... | .... .. ... . |
|   617 | ....  ... ..  .. .... ... | ....  ... ..  .. .... CB0 | ....  ... ..  .. .... ... | .... .. ... . |
|   618 | ....  ... ..  .. .... ... | ....  ... ..  .. .... D14 | ....  ... ..  .. .... ... | .... .. ... . |
|   619 | ....  ... ..  .. .... ... | ....  ... ..  .. .... D78 | ....  ... ..  .. .... ... | .... .. ... . |
|   620 | ....  ... ..  .. .... ... | ....  ... ..  .. .... DDC | ....  ... ..  .. .... ... | .... .. ... . |
|   621 | ....  ... ..  .. .... ... | ....  ... ..  .. .... E40 | ....  ... ..  .. .... ... | .... .. ... . |
|   622 | ....  ... ..  .. .... ... | ....  ... ..  .. .... EA4 | ....  ... ..  .. .... ... | .... .. ... . |
|   623 | ....  ... ..  .. .... ... | ....  ... ..  .. .... F08 | ....  ... ..  .. .... ... | .... .. ... . |
|   624 | 2B34  E-5 C0  21 11A9 800 | 2B34  E-5 C0  21 .... 800 | ....  ... ..  .. .... ... | .... .. ... . |
|   625 | 2C2E (+ 00FA) .. .... ... | 2C2E (+ 00FA) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   626 | 2D28 (+ 00FA) .. .... ... | 2D28 (+ 00FA) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   627 | 2E22 (F-5 C1) .. .... ... | 2E22 (F-5 C1) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   628 | 2D28 (E-5 C0) .. .... ... | 2D28 (E-5 C0) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   629 | 2C2E (- 00FA) .. .... ... | 2C2E (- 00FA) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   630 | 2B34 (- 00FA) .. .... 864 | 2B34 (- 00FA) .. .... 864 | ....  ... ..  .. .... ... | .... .. ... . |
|   631 | 2B70 (+ 003C) 20 .... 8C8 | 2B70 (+ 003C) 20 .... 8C8 | ....  ... ..  .. .... ... | .... .. ... . |
|   632 | 2BAC (+ 003C) .. .... 92C | 2BAC (+ 003C) .. .... 92C | ....  ... ..  .. .... ... | .... .. ... . |
|   633 | 2BE8 (+ 003C) .. .... 990 | 2BE8 (+ 003C) .. .... 990 | ....  ... ..  .. .... ... | .... .. ... . |
|   634 | 2BAC (- 003C) .. .... 9F4 | 2BAC (- 003C) .. .... 9F4 | ....  ... ..  .. .... ... | .... .. ... . |
|   635 | 2B70 (- 003C) .. .... A58 | 2B70 (- 003C) .. .... A58 | ....  ... ..  .. .... ... | .... .. ... . |
|   636 | 2B34 (- 003C) .. .... ABC | 2B34 (- 003C) .. .... ABC | ....  ... ..  .. .... ... | .... .. ... . |
|   637 | ....  ... ..  .. .... B20 | ....  ... ..  .. .... B20 | ....  ... ..  .. .... ... | .... .. ... . |
|   638 | ....  ... ..  .. .... B84 | ....  ... ..  .. .... B84 | ....  ... ..  .. .... ... | .... .. ... . |
|   639 | ....  ... ..  .. .... BE8 | ....  ... ..  .. .... BE8 | ....  ... ..  .. .... ... | .... .. ... . |
|   640 | ....  ... ..  .. .... C4C | ....  ... ..  .. .... C4C | ....  ... ..  .. .... ... | .... .. ... . |
|   641 | ....  ... ..  .. .... CB0 | ....  ... ..  .. .... CB0 | ....  ... ..  .. .... ... | .... .. ... . |
|   642 | ....  ... ..  .. .... D14 | ....  ... ..  .. .... D14 | ....  ... ..  .. .... ... | .... .. ... . |
|   643 | ....  ... ..  .. .... D78 | ....  ... ..  .. .... D78 | ....  ... ..  .. .... ... | .... .. ... . |
|   644 | ....  ... ..  .. .... DDC | ....  ... ..  .. .... DDC | ....  ... ..  .. .... ... | .... .. ... . |
|   645 | ....  ... ..  .. .... E40 | ....  ... ..  .. .... E40 | ....  ... ..  .. .... ... | .... .. ... . |
|   646 | ....  ... ..  .. .... EA4 | ....  ... ..  .. .... EA4 | ....  ... ..  .. .... ... | .... .. ... . |
|   647 | ....  ... ..  .. .... F08 | ....  ... ..  .. .... F08 | ....  ... ..  .. .... ... | .... .. ... . |
|   648 | ....  ... ..  .. .... F6C | 224B  C-5 BC  21 .... 800 | ....  ... ..  .. .... ... | .... .. ... . |
|   649 | ....  ... ..  .. .... FD0 | 2345 (+ 00FA) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   650 | ....  ... ..  .. .... 034 | 243F (C#5 BD) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   651 | 0000  ... ..  00 0000 000 | 2539 (+ 00FA) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   652 | ....  ... ..  .. .... ... | 243F (- 00FA) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   653 | ....  ... ..  .. .... ... | 2345 (C-5 BC) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   654 | ....  ... ..  .. .... ... | 224B (- 00FA) .. .... 864 | ....  ... ..  .. .... ... | .... .. ... . |
|   655 | ....  ... ..  .. .... ... | 2287 (+ 003C) 20 .... 8C8 | ....  ... ..  .. .... ... | .... .. ... . |
|   656 | ....  ... ..  .. .... ... | 22C3 (+ 003C) .. .... 92C | ....  ... ..  .. .... ... | .... .. ... . |
|   657 | ....  ... ..  .. .... ... | 22FF (+ 003C) .. .... 990 | ....  ... ..  .. .... ... | .... .. ... . |
|   658 | ....  ... ..  .. .... ... | 22C3 (- 003C) .. .... 9F4 | ....  ... ..  .. .... ... | .... .. ... . |
|   659 | ....  ... ..  .. .... ... | 2287 (- 003C) .. .... A58 | ....  ... ..  .. .... ... | .... .. ... . |
|   660 | ....  ... ..  .. .... ... | 224B (- 003C) .. .... ABC | ....  ... ..  .. .... ... | .... .. ... . |
|   661 | ....  ... ..  .. .... ... | ....  ... ..  .. .... B20 | ....  ... ..  .. .... ... | .... .. ... . |
|   662 | ....  ... ..  .. .... ... | ....  ... ..  .. .... B84 | ....  ... ..  .. .... ... | .... .. ... . |
|   663 | ....  ... ..  .. .... ... | ....  ... ..  .. .... BE8 | ....  ... ..  .. .... ... | .... .. ... . |
|   664 | ....  ... ..  .. .... ... | ....  ... ..  .. .... C4C | ....  ... ..  .. .... ... | .... .. ... . |
|   665 | ....  ... ..  .. .... ... | ....  ... ..  .. .... CB0 | ....  ... ..  .. .... ... | .... .. ... . |
|   666 | ....  ... ..  .. .... ... | ....  ... ..  .. .... D14 | ....  ... ..  .. .... ... | .... .. ... . |
|   667 | ....  ... ..  .. .... ... | ....  ... ..  .. .... D78 | ....  ... ..  .. .... ... | .... .. ... . |
|   668 | ....  ... ..  .. .... ... | ....  ... ..  .. .... DDC | ....  ... ..  .. .... ... | .... .. ... . |
|   669 | ....  ... ..  .. .... ... | ....  ... ..  .. .... E40 | ....  ... ..  .. .... ... | .... .. ... . |
|   670 | ....  ... ..  .. .... ... | ....  ... ..  .. .... EA4 | ....  ... ..  .. .... ... | .... .. ... . |
|   671 | ....  ... ..  .. .... ... | ....  ... ..  .. .... F08 | ....  ... ..  .. .... ... | .... .. ... . |
|   672 | 267E  D-5 BE  21 11A9 800 | 267E  D-5 BE  21 .... 800 | ....  ... ..  .. .... ... | .... .. ... . |
|   673 | 2778 (+ 00FA) .. .... ... | 2778 (+ 00FA) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   674 | 2872 (D#5 BF) .. .... ... | 2872 (D#5 BF) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   675 | 296C (+ 00FA) .. .... ... | 296C (+ 00FA) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   676 | 2872 (- 00FA) .. .... ... | 2872 (- 00FA) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   677 | 2778 (D-5 BE) .. .... ... | 2778 (D-5 BE) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   678 | 267E (- 00FA) .. .... 864 | 267E (- 00FA) .. .... 864 | ....  ... ..  .. .... ... | .... .. ... . |
|   679 | 26BA (+ 003C) 20 .... 8C8 | 26BA (+ 003C) 20 .... 8C8 | ....  ... ..  .. .... ... | .... .. ... . |
|   680 | 26F6 (+ 003C) .. .... 92C | 26F6 (+ 003C) .. .... 92C | ....  ... ..  .. .... ... | .... .. ... . |
|   681 | 2732 (+ 003C) .. .... 990 | 2732 (+ 003C) .. .... 990 | ....  ... ..  .. .... ... | .... .. ... . |
|   682 | 26F6 (- 003C) .. .... 9F4 | 26F6 (- 003C) .. .... 9F4 | ....  ... ..  .. .... ... | .... .. ... . |
|   683 | 26BA (- 003C) .. .... A58 | 26BA (- 003C) .. .... A58 | ....  ... ..  .. .... ... | .... .. ... . |
|   684 | 267E (- 003C) .. .... ABC | 267E (- 003C) .. .... ABC | ....  ... ..  .. .... ... | .... .. ... . |
|   685 | ....  ... ..  .. .... B20 | ....  ... ..  .. .... B20 | ....  ... ..  .. .... ... | .... .. ... . |
|   686 | ....  ... ..  .. .... B84 | ....  ... ..  .. .... B84 | ....  ... ..  .. .... ... | .... .. ... . |
|   687 | ....  ... ..  .. .... BE8 | ....  ... ..  .. .... BE8 | ....  ... ..  .. .... ... | .... .. ... . |
|   688 | ....  ... ..  .. .... C4C | ....  ... ..  .. .... C4C | ....  ... ..  .. .... ... | .... .. ... . |
|   689 | ....  ... ..  .. .... CB0 | ....  ... ..  .. .... CB0 | ....  ... ..  .. .... ... | .... .. ... . |
|   690 | ....  ... ..  .. .... D14 | ....  ... ..  .. .... D14 | ....  ... ..  .. .... ... | .... .. ... . |
|   691 | ....  ... ..  .. .... D78 | ....  ... ..  .. .... D78 | ....  ... ..  .. .... ... | .... .. ... . |
|   692 | ....  ... ..  .. .... DDC | ....  ... ..  .. .... DDC | ....  ... ..  .. .... ... | .... .. ... . |
|   693 | ....  ... ..  .. .... E40 | ....  ... ..  .. .... E40 | ....  ... ..  .. .... ... | .... .. ... . |
|   694 | ....  ... ..  .. .... EA4 | ....  ... ..  .. .... EA4 | ....  ... ..  .. .... ... | .... .. ... . |
|   695 | ....  ... ..  .. .... F08 | ....  ... ..  .. .... F08 | ....  ... ..  .. .... ... | .... .. ... . |
|   696 | ....  ... ..  .. .... F6C | 1E8D  A#4 BA  21 .... 800 | ....  ... ..  .. .... ... | .... .. ... . |
|   697 | ....  ... ..  .. .... FD0 | 1F87 (+ 00FA) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   698 | ....  ... ..  .. .... 034 | 2081 (B-4 BB) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   699 | 0000  ... ..  00 0000 000 | 217B (+ 00FA) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   700 | ....  ... ..  .. .... ... | 2081 (- 00FA) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   701 | ....  ... ..  .. .... ... | 1F87 (A#4 BA) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   702 | ....  ... ..  .. .... ... | 1E8D (- 00FA) .. .... 864 | ....  ... ..  .. .... ... | .... .. ... . |
|   703 | ....  ... ..  .. .... ... | 1EC9 (+ 003C) 20 .... 8C8 | ....  ... ..  .. .... ... | .... .. ... . |
|   704 | ....  ... ..  .. .... ... | 1F05 (+ 003C) .. .... 92C | ....  ... ..  .. .... ... | .... .. ... . |
|   705 | ....  ... ..  .. .... ... | 1F41 (+ 003C) .. .... 990 | ....  ... ..  .. .... ... | .... .. ... . |
|   706 | ....  ... ..  .. .... ... | 1F05 (- 003C) .. .... 9F4 | ....  ... ..  .. .... ... | .... .. ... . |
|   707 | ....  ... ..  .. .... ... | 1EC9 (- 003C) .. .... A58 | ....  ... ..  .. .... ... | .... .. ... . |
|   708 | ....  ... ..  .. .... ... | 1E8D (- 003C) .. .... ABC | ....  ... ..  .. .... ... | .... .. ... . |
|   709 | ....  ... ..  .. .... ... | ....  ... ..  .. .... B20 | ....  ... ..  .. .... ... | .... .. ... . |
|   710 | ....  ... ..  .. .... ... | ....  ... ..  .. .... B84 | ....  ... ..  .. .... ... | .... .. ... . |
|   711 | ....  ... ..  .. .... ... | ....  ... ..  .. .... BE8 | ....  ... ..  .. .... ... | .... .. ... . |
|   712 | ....  ... ..  .. .... ... | ....  ... ..  .. .... C4C | ....  ... ..  .. .... ... | .... .. ... . |
|   713 | ....  ... ..  .. .... ... | ....  ... ..  .. .... CB0 | ....  ... ..  .. .... ... | .... .. ... . |
|   714 | ....  ... ..  .. .... ... | ....  ... ..  .. .... D14 | ....  ... ..  .. .... ... | .... .. ... . |
|   715 | ....  ... ..  .. .... ... | ....  ... ..  .. .... D78 | ....  ... ..  .. .... ... | .... .. ... . |
|   716 | ....  ... ..  .. .... ... | ....  ... ..  .. .... DDC | ....  ... ..  .. .... ... | .... .. ... . |
|   717 | ....  ... ..  .. .... ... | ....  ... ..  .. .... E40 | ....  ... ..  .. .... ... | .... .. ... . |
|   718 | ....  ... ..  .. .... ... | ....  ... ..  .. .... EA4 | ....  ... ..  .. .... ... | .... .. ... . |
|   719 | ....  ... ..  .. .... ... | ....  ... ..  .. .... F08 | ....  ... ..  .. .... ... | .... .. ... . |
|   720 | 224B  C-5 BC  21 11A9 800 | 224B  C-5 BC  21 .... 800 | ....  ... ..  .. .... ... | .... .. ... . |
|   721 | 2345 (+ 00FA) .. .... ... | 2345 (+ 00FA) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   722 | 243F (C#5 BD) .. .... ... | 243F (C#5 BD) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   723 | 2539 (+ 00FA) .. .... ... | 2539 (+ 00FA) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   724 | 243F (- 00FA) .. .... ... | 243F (- 00FA) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   725 | 2345 (C-5 BC) .. .... ... | 2345 (C-5 BC) .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   726 | 224B (- 00FA) .. .... 864 | 224B (- 00FA) .. .... 864 | ....  ... ..  .. .... ... | .... .. ... . |
|   727 | 2287 (+ 003C) 20 .... 8C8 | 2287 (+ 003C) 20 .... 8C8 | ....  ... ..  .. .... ... | .... .. ... . |
|   728 | 22C3 (+ 003C) .. .... 92C | 22C3 (+ 003C) .. .... 92C | ....  ... ..  .. .... ... | .... .. ... . |
|   729 | 22FF (+ 003C) .. .... 990 | 22FF (+ 003C) .. .... 990 | ....  ... ..  .. .... ... | .... .. ... . |
|   730 | 22C3 (- 003C) .. .... 9F4 | 22C3 (- 003C) .. .... 9F4 | ....  ... ..  .. .... ... | .... .. ... . |
|   731 | 2287 (- 003C) .. .... A58 | 2287 (- 003C) .. .... A58 | ....  ... ..  .. .... ... | .... .. ... . |
