Load address: $A000 Init address: $A000 Play address: $A04E
Calling initroutine with subtune 0
Calling playroutine for 3000 frames, starting from frame 0
Middle C frequency is $1168

| Frame | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | FCut RC Typ V |
|   163 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   164 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  20 .... ... | .... .. ... . |
|   165 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   166 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   167 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   168 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   169 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   170 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   171 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 0A34 (- 0008) .. .... ... | .... .. ... . |
|   172 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 0A2C (- 0008) .. .... ... | .... .. ... . |
|   173 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 0A24 (- 0008) .. .... ... | .... .. ... . |
|   174 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 0A3C  D#3 A7  21 .... ... | .... .. ... . |
|   175 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   176 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  20 .... ... | .... .. ... . |
|   177 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   178 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   179 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   180 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   181 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   182 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   183 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 0A34 (- 0008) .. .... ... | .... .. ... . |
|   184 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 0A2C (- 0008) .. .... ... | .... .. ... . |
|   185 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 0A24 (- 0008) .. .... ... | .... .. ... . |
|   186 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 0A3C  D#3 A7  21 .... ... | .... .. ... . |
|   187 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   188 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  20 .... ... | .... .. ... . |
|   189 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   190 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   191 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   192 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 0A3C  D#3 A7  21 .... ... | .... .. ... . |
|   193 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   194 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  20 .... ... | .... .. ... . |
|   195 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   196 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   197 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   198 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 07A3  A#2 A2  21 .... ... | .... .. ... . |
|   199 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   200 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  20 .... ... | .... .. ... . |
|   201 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   202 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   203 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   204 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 0915  C#3 A5  21 .... ... | .... .. ... . |
|   205 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   206 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  20 .... ... | .... .. ... . |
|   207 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   208 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   209 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   210 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 07A3  A#2 A2  21 .... ... | .... .. ... . |
|   211 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   212 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  20 .... ... | .... .. ... . |
|   213 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   214 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   215 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   216 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 0893  C-3 A4  21 .... ... | .... .. ... . |
|   217 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   218 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  20 .... ... | .... .. ... . |
|   219 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   220 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   221 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   222 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 0893  C-3 A4  21 .... ... | .... .. ... . |
